row__restname,row__la,row__lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정1리(가재골) 경로당,37.7298695,126.5020292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정2리 경로당,37.7232689,126.5100863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세광1차 경로당,37.7241449,126.4791365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창4리(세광2차)경로당,37.7227489,126.4829625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선행리 경로당,37.7253235,126.4685688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
냉정1리 경로당,37.7143679,126.4677053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
냉정2리 경로당,37.7069905,126.4810092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창2리(창골)경로당,37.7285371,126.4872196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금월2리(기세미) 경로당,37.7015877,126.4945084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호2동 주민센터,35.1288809,126.8571285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대림e편한세상경로당,37.489864,126.814022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"동부센트레빌1,2단지경로당",37.488393,126.806192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일두아파트경로당,37.486489,126.810361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역곡5차e-편한세상경로당,37.4856,126.807978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다복경로당,37.487932,126.806867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역곡역e편한세상경로당,37.487689,126.810489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심원경로당,37.499219,126.784555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
표절리경로당,37.5013,126.785369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대주파크빌경로당,37.490316,126.815479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG스위트빌경로당(금호2동),35.1277754,126.8509506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창1리(고시기)경로당,37.7327883,126.4968756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕성리경로당,37.6512729,126.513646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금월1리 경로당,37.7148997,126.4845057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산대 경로당,37.7163879,126.4953454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고능1리(지래)경로당,37.6915116,126.5096622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고능2리(고잔)경로당,37.6704466,126.498657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원기마을 정자,35.89111,127.8716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중산경로당,35.6521562,126.5279903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두포경로당,35.6037122,126.4798504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고암경로당(중대경로당),35.5755861,128.5109071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만촌마을회관,35.5679414,128.4907347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴산마을회관,35.5730163,128.500358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원촌1구마을회관,35.5830431,128.491576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매산마을회관,35.5778615,128.4901886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서암마을회관,35.5680256,128.4842354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용운동 주민센터,36.3281236,127.4615488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼정하이츠 경로당,36.3263576,127.457979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모리경로당,36.3240231,127.4611059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
들마을경로당,35.8743617,128.5633709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신도경로당,35.8762774,128.5663239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평산경로당,35.8785775,128.5669474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리1동 행정복지센터,35.8755956,128.5632615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG새마을금고 평상(본점),35.8760005,128.563728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서구노인복지관,35.8755558,128.5640655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리2동 행정복지센터,35.8712253,128.563734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리2동 경로당,35.868785,128.5647625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월산경로당(서창동),35.1316576,126.8385095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리롯데캐슬 경로당,35.8709395,128.5652604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG새마을금고 평리(본점),35.8717129,128.5643103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리3동 행정복지센터,35.87596,128.561306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리경로당,35.8769974,128.5624866,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평안경로당,35.8773958,128.5598034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새마을경로당,35.8748093,128.5556319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평새마을금고,35.8772184,128.5590529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBK기업은행 평리동지점,35.8764089,128.5552522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구쪽방상담소,35.8769545,128.557547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중평 새마을금고 본점,35.8656296,128.5561532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비산5동 제1경로당,35.8878175,128.5689629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비원도서관,35.8860882,128.5692846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부경로당,35.8717215,128.5678344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관한경로당,34.746394,126.922083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호계경로당,34.733782,126.928461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매남 경로당,37.016751,127.794186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음동 경로당,37.0038885,127.7923298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성동경로당,36.990643,127.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍덕경로당,36.992895,127.787263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평리6동 행정복지센터,35.8791794,128.5459488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복지경로당,35.876967,128.5536796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGB대구은행 평리동지점,35.8785455,128.5502527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서구어린이도서관,35.8742788,128.5463802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간석4동경로당,37.46753,126.700738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석천경로당,37.466026,126.703206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성아파트쉼터,37.466693,126.694275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대아파트 경로당,37.467954,126.693383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영남아파트 경로당,37.467441,126.691063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태평샹베르1차경로당,37.5597774,126.6535111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경서동경로당,37.5571416,126.6527825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주은모아경로당(풍암동),35.1216281,126.8810634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍암금호2차@경로당(풍암동),35.1262279,126.8768132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
논공119안전센터,35.7301639,128.4520699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월만경로당,34.726424,126.932852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수안보보건지소,36.847287,127.994616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군서면사무소,35.2578,126.4752,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남계경로당,35.2782,126.4537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남동경로당,35.2604,126.4876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장호경로당,35.2597,126.4636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조은빌리지앞 쉼터,37.4850796,126.625371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남죽경로당,35.2569,126.4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남송1리 마을쉼터,36.0993559,129.3685713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영평경로당,34.386538,126.515565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학가경로당,34.400189,126.499756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장춘경로당,34.374038,126.558962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송곡 2리 경로당,37.147335,127.492508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소사리 경로당,37.182612,127.485918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소고 2리 경로당,37.192662,127.465618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소고 3리 경로당,37.183255,127.462227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신갈 2리 경로당,37.200525,127.447583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어농 1리 경로당,37.18088,127.430913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어농 2리 경로당,37.179191,127.431109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어농 3리 경로당,37.184883,127.430974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수경로당,37.505511,126.784815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경도경로당,34.476893,126.488424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가장경로당,34.484261,126.502758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가좌경로당,34.499181,126.479272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동평1리경로당,36.773243,127.237733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지서1경로당,35.663143,126.5292955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
묵정경로당,35.6906263,126.5612476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
합구경로당,35.6922113,126.548533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신경로당(한골),35.4431644,128.5915876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평창교(구),37.3690089,128.4063136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리,37.3683245,128.3997889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG경로당,37.3910208,126.969008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕현경로당,37.3713603,126.9606148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소호경로당,37.3827504,126.951552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화덕2리 경로당,36.7652776,127.4142205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화덕보건진료소,36.7609167,127.3957994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아우내농협동면지점,36.7762533,127.3448549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송연3리 경로당,36.7791199,127.3645407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거문강정경로당,35.4462532,128.5788943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거문경로당(회관),35.4430633,128.5872175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오중경로당,35.7316715,126.7820196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팔왕경로당,35.7290625,126.781918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하장경로당,35.740577,126.7760536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해평경로당,35.7214645,126.7786924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화동경로당,35.720682,126.7735965,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁월경로당,35.7455139,126.7641301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
