무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개운현대아파트경로당,37.3367486,127.951876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원흥3차아파트경로당,37.3348769,127.953816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원흥1차아파트경로당,37.334677,127.949439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼정백조@ 경로당,37.3812091,127.957868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금광포란재@ 경로당,37.3745823,127.956203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동보1차아파트경로당,37.372961,127.939345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우산1통경로당,37.361667,127.937549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태장1동주민센터,37.3552193,127.95519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태장동보렉스아파트경로당,37.3618663,127.959925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태장현대아파트노인회,37.362518,127.95815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성호샤인힐즈아파트경로당,37.363657,127.960169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새동네경로당,37.357981,127.952776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성호아파트경로당,37.362514,127.961611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어린이6호공원정자,36.748955,126.297649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태장LH천년나무5단지아파트경로당,37.3615795,127.961964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마정2리 경로당,37.8920134,126.7593324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음성읍 나무그늘,36.9346875,127.6904953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금왕읍 금왕금빛공원,36.9897753,127.5881176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한내장터 독립만세운동 기념공원,36.9104001,127.769419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼용2리 정자,36.8924278,127.6109508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마운회관 앞 정자,36.9353221,127.5547371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오산리 야외무더위 쉼터,36.9676557,127.4872975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성시장 공연장,37.0180717,127.4987743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생극초등학교 정문 앞 파고라,37.0337426,127.6059733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감곡면사무소 앞 정자,37.112448,127.643688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내포1리 경로당,37.8382328,126.7774878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내포4리 경로당,37.8405212,126.7656798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장산2리 경로당,37.8958408,126.7699405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사말마을회관,35.5217434,128.4333672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유장마을회관,35.5254068,128.420289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선소마을회관,35.5169249,128.4224269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회룡마을회관,35.5331204,128.4256189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내부곡마을회관,35.521267,128.4089869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마수원마을회관,35.5072142,128.4098477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼화경로당,35.587243,126.6753963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서빈1경로당,35.587136,126.676449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
십리경로당,35.5812713,126.6914462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율지경로당,35.6147804,126.7206733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후촌1구경로당,35.5903698,126.6714729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후촌2경로당,35.595132,126.6728095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양각1리경로당,36.084537,128.078458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼환아파트 1단지 경로당,37.449237,126.732891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼환아파트 2단지 경로당,37.450339,126.733991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대방1리(옥계) 경로당,35.9943999,128.1323637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신곡3리(새시기) 경로당,36.0060878,128.0951934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용서경로당,35.5908336,126.6771564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기경로당,35.5934188,126.6805458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕성경로당,35.5803864,126.6953764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신성경로당,35.5969813,126.7110016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부녀경로당,35.588892,126.6802638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평 경로당,36.0063864,128.1319147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하이곡회관,35.4472952,128.4450445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대봉회관,35.440724,128.444305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
각동경로당,35.5985588,126.6817483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연천읍행정복지센터,38.1038749,127.0758412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연천읍 주민자치센터,38.101416,127.077174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠송경로당,34.951505,126.9495041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양곡경로당,34.9498008,126.9302723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천곡경로당,34.9338159,126.9277508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월산경로당,34.921462,126.932021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동산경로당,34.9670554,127.0660982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석정남자경로당,34.9506684,126.9589021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광대월경로당,34.9651079,126.9568189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기1리마을회관 정자,35.348907,129.046652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
범박골 경로당,36.000779,128.024785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신평2리 경로당,35.959347,128.064543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
울곡 경로당,35.950671,128.081747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대율경로당,35.9847194,128.0572258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유리부녀경로당,35.4566254,128.4820763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동정부녀경로당,35.4603743,128.4507729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동정경로당,35.4612875,128.4512439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미구회관,35.4669135,128.4469684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신구회관,35.4749547,128.4546149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도동회관,35.4527451,128.4608358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화영회관,35.4583513,128.4592692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상이곡회관,35.4563058,128.4460136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용더플래티넘용마산아파트경로당,37.572727,127.085933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태일경로당,37.357461,127.957671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥화브라운빌경로당,37.361765,127.956305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산간경로당,34.9293027,126.9514659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가봉경로당,34.9400095,126.9565737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용두경로당,34.9428579,126.9881644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암경로당,34.9521045,126.9766984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡경로당,34.9679067,126.9718452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍암여자경로당,34.9299819,126.9836876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한지2 경로당,34.9063242,126.975162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어리(만수) 경로당,34.9027162,126.9652195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원동경로당,35.5882046,126.6941117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원장동경로당,35.594157,126.685082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감역경로당,35.574243,126.68208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동파산경로당,35.6065668,126.7199993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옹암경로당,35.5839476,126.6780435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부흥경로당,35.5738364,126.7089622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여배1리 경로당,35.960017,128.0035906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여배2리 경로당,35.9555022,128.0118668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여배3리 경로당,35.943458,128.0124812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상부2 경로당,35.989104,128.034309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상부1 경로당,35.982568,128.027266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호왕방 경로당,35.936,128.4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세경아)경로당,37.3525618,127.930225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무상마을 경로당,37.3593319,127.92515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단계경로당,37.3562728,127.934944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단계아)경로당,37.3443448,127.934796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성일아)경로당,37.3524959,127.932877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉산 경로당,35.0032,127.0967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모후 경로당,35.0131,127.1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남성 경로당,34.9896,127.1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장생 경로당,34.9932,127.1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이편한세상아)경로당,37.3510552,127.927024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이안아)경로당,37.3602375,127.934903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉화산주공경로당,37.3510486,127.924406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단계동주민센터,37.3525827,127.934435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단계택지경로당,37.348766,127.931499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉화산벨라시티아파트경로당,37.352291,127.925593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원대동경로당,35.6074114,126.7020339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
위도수협,35.6171589,126.3029801,,,,,,,,,,,,,,,,,,,,,,,,,,,,
변산농협위도지점,35.604212,126.2929905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우정리마을회관,38.053033,127.011628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신평1리 경로당,35.9620245,128.0747633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관덕2리 경로당,35.9492729,128.0429777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교1리 경로당,35.987255,128.0295128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교2리(은평) 경로당,35.998773,128.03294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고렴 경로당,35.9834057,128.0741139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거물1리 경로당,35.9703991,128.048828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거물2리 경로당,35.956981,128.0526157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도곡1리 경로당,35.9796029,128.0159943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구룡 경로당,37.3819928,127.956771,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성1차@ 경로당,37.3957805,127.953096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성2차@ 경로당,37.3806052,127.948952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북원장수 경로당,37.3782476,127.949701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불로 경로당,37.3737704,127.952975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
절골경로당,37.3963703,127.9555101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌 경로당,37.3961949,127.949747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
요진보네르2차아파트 경로당,37.3793081,127.947784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
