무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상품1리 경로당,37.3933455,127.4244281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상품2리 경로당,37.3997636,127.4414558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상품3리 경로당,37.4018499,127.4443643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상품3리 경로당,37.4010398,127.4440318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(여흥동)상1통경로당,37.2973642,127.640704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고군면사무소,34.490529,126.343038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고군보건지소,34.491275,126.344176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회동보건진료소,34.423301,126.34487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동암마을회관,35.1961355,129.2236528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동서마을 여자경로당,35.258326,129.200245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내동경로당,35.218144,129.200255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부주공 남자경로당,35.243964,129.209559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내리휴먼시아 작은도서관,35.206889,129.205206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대라다목적도서관,35.2407955,129.2105674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사라1 남자경로당,35.239337,129.211689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사라1 여자경로당,35.239337,129.211689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기장도서관,35.249952,129.217282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당사경로당,35.1878929,129.2099042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이진스카이빌 경로당,35.2472026,129.2115447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동수마을경로당,37.4967748,127.2305074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉학경로당,37.52403,127.221778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원성2동주민센터,36.801409,127.160794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동문경로당,35.2283151,128.8919076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천현3통,37.511074,127.2268533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경동햇빛마을경로당,35.5746449,129.3068991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호타운경로당,35.5758546,129.3045221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창우마을아파트,37.5396019,127.2274072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부선린경로당,37.532079,127.2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양곡,37.5197942,127.2239985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
검단,37.502732,127.231895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양곡부녀,37.5198,127.223982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배알미,37.526574,127.27106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창우6통,37.5380148,127.2330148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신장1동부녀,37.5391458,127.2075657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부부녀,37.5393831,127.2044009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선린,37.541553,127.2077791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신장1동,37.5415439,127.2084129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석바대,37.5375457,127.2087722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부,37.5393672,127.2043883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신정부녀,37.5421808,127.220558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동신아파트,37.5371138,127.2103384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동일아파트,37.5412735,127.2194512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백송한신,37.5400223,127.2178635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
척산4리경로당,36.562411,127.427983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
척북3리경로당,36.571999,127.423909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사동1리경로당,36.570258,127.416272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈원1리경로당,36.571838,127.395021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문진문화교육센터,37.881745,128.82202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성황당경로당,37.895804,128.83248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문1리경로당,37.896539,128.832184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문3리경로당,37.892615,128.827605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽전2리경로당,36.511282,127.421739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우록3리경로당,36.510047,127.434721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우록1리경로당,36.501916,127.434378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
달계3리 경로당,36.474421,127.4280167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중척1리 경로당,36.4782574,127.4071221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가마1리경로당,36.600115,127.458263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가마2리경로당,36.594549,127.466975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양촌3리경로당,36.587584,127.471403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양촌1리경로당,36.585927,127.467184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석판1리경로당,36.592899,127.443036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
척산2리경로당,36.561218,127.434661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남이면 행정복지센터,36.5606697,127.4335781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사창동 행정복지센터,36.6335957,127.4588962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사창경로당,36.6333659,127.4670077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천수경로당,36.6379447,127.461194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창수경로당,36.6323738,127.4588934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우록2리경로당,36.515343,127.432182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화부산경로당,37.7608154,128.8933781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가작다리경로당,37.7673245,128.895316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용지경로당,37.7609814,128.9072166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사직1동 행정복지센터,36.640128,127.481091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사직2동 행정복지센터,36.6316344,127.4737459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사직2동경로당,36.6332187,127.4741715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한벌경로당,36.6347728,127.4767348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍제경로당,37.7523659,128.8869054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙동주민센터,37.7561334,128.8941256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임당노인회관,37.7570121,128.8948333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥천동주민센터,37.7601487,128.9030014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
솔올경로당,37.758548,128.8846696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강일경로당,37.76279,128.888657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율곡경로당,37.770782,128.876608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임영경로당,37.760424,128.891807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포남2주공경로당,37.780708,128.916162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일송아파트경로당,37.771619,128.914745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초당경로당,37.785169,128.9139857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강문경로당,37.7964965,128.9160627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영아파트,37.5423163,127.2285389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비둘기한국아파트,37.5412248,127.218121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노암남산현대아파트 경로당,37.7426582,128.8922437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문암정경로당,37.7440184,128.9097805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노암경로당,37.74731,128.89831,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부기촌 경로당,37.7513357,128.9076269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포남2동 노인회관,37.7759969,128.9118607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포남1주공경로당,37.775078,128.909044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대인4차아파트경로당,37.776179,128.913416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호아파트경로당,37.775995,128.910372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕발1 마을회관,35.238494,129.21887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕발(청강) 남자경로당,35.233535,129.217675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4주공경로당,37.7615234,128.9157816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"초이4,8통",37.544637,127.174001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초이6통,37.5318562,127.1691453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"초이 3, 7통",37.537835,127.171541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초일2통,37.535636,127.1845794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초일1통,37.543425,127.183735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변푸르지오아파트(30단지),37.5660696,127.1830501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사1통 경로당,37.5606431,127.2117822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하사창,37.5148853,127.2020736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하사창부녀,37.514875,127.2020678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
샘골 무더위쉼터,37.4968772,127.1939179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광암2동,37.5285408,127.1739166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용두2경로당,36.330222,127.405059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변16단지,37.5724135,127.1929549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변12단지,37.570777,127.1882744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변13단지,37.568616,127.188599,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변5단지,37.567994,127.180727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사센트리버(7단지),37.5741894,127.18352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변2차 푸르지오,37.5765647,127.1843108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
리버포레(10단지),37.5744695,127.1853205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사강변스타힐스아파트 경로당,37.5715456,127.1844397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파밀리에아파트(15단지),37.569348,127.191602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈천1리,36.597567,129.313961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상사여성경로당,35.2158158,127.4995946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하사남성경로당,35.2101166,127.5063204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상사남성경로당,35.2158158,127.4995946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초장동행정복지센터,35.20459,128.114637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼부아파트 야외쉼터,37.0122852,127.2700878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홀트수영종합사회복지관,35.159343,129.111026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광안노인복지관,35.1597198,129.1049735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
민락경로당,35.156164,129.121235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
민락동 행정복지센터,35.157352,129.125421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
